Year,State,Table_Data,Footnote,High.Value,Low.Value,CPI.Average,High.2018,Low.2018,Rate.Inflation,High.2000,High.Monthly,Rent.2000.Median,Perc.wage.33,Perc.wage.42
1972,Indiana,1.25,,1.25,1.25,41.81666667,7.49,7.49,4.12,5.15,865.2,408.8,0.472491909,0.472491909
1972,Iowa,...,,0,0,41.81666667,0,0,4.12,0.00,0,393.4,0,0
1972,Kansas,...,,0,0,41.81666667,0,0,4.12,0.00,0,375.2,0,0
1972,Kentucky,.65 - .75(b),(b),0.75,0.65,41.81666667,4.49,3.89,4.12,3.09,519.12,333.6,0.642625982,0.642625982
1972,Louisiana,...,,0,0,41.81666667,0,0,4.12,0.00,0,333.6,0,0
1972,Maine,1.40 - 1.80,,1.8,1.4,41.81666667,10.78,8.38,4.12,7.42,1245.888,362.4,0.290876869,0.290876869
1972,Maryland,1.6,,1.6,1.6,41.81666667,9.58,9.58,4.12,6.59,1107.456,495.8,0.44769273,0.44769273
1972,Massachusetts,1.75,,1.75,1.75,41.81666667,10.48,10.48,4.12,7.21,1211.28,460.2,0.37992867,0.37992867
1972,Michigan,1.6,,1.6,1.6,41.81666667,9.58,9.58,4.12,6.59,1107.456,452.6,0.408684408,0.408684408
1972,Minnesota,.75 - 1.60,,1.6,0.75,41.81666667,9.58,4.49,4.12,6.59,1107.456,452.6,0.408684408,0.408684408
1972,Mississippi,...,,0,0,41.81666667,0,0,4.12,0.00,0,271.2,0,0
1972,Missouri,...,,0,0,41.81666667,0,0,4.12,0.00,0,378.8,0,0
1972,Montana,1.6,,1.6,1.6,41.81666667,9.58,9.58,4.12,6.59,1107.456,352.8,0.318567961,0.318567961
1972,Nebraska,1,,1,1,41.81666667,5.99,5.99,4.12,4.12,692.16,376.4,0.543804901,0.543804901
1972,Nevada,1.6,,1.6,1.6,41.81666667,9.58,9.58,4.12,6.59,1107.456,556.4,0.502412737,0.502412737
1972,New Hampshire,1.6,,1.6,1.6,41.81666667,9.58,9.58,4.12,6.59,1107.456,403.4,0.364258264,0.364258264
1972,New Jersey,1.5,,1.5,1.5,41.81666667,8.98,8.98,4.12,6.18,1038.24,494,0.475805209,0.475805209
1972,New Mexico,1.30 - 1.60,,1.6,1.3,41.81666667,9.58,7.78,4.12,6.59,1107.456,355.6,0.321096278,0.321096278
1972,New York,1.85,,1.85,1.85,41.81666667,11.08,11.08,4.12,7.62,1280.496,439.4,0.34314828,0.34314828
1972,North Carolina,1.45,,1.45,1.45,41.81666667,8.68,8.68,4.12,5.97,1003.632,345.2,0.343950771,0.343950771
1972,North Dakota,1.00 - 1.45,,1.45,1,41.81666667,8.68,5.99,4.12,5.97,1003.632,380,0.378624835,0.378624835
1972,Ohio,.75 - 1.25(b),(b),1.25,0.75,41.81666667,7.49,4.49,4.12,5.15,865.2,411.4,0.475496995,0.475496995
1972,Oklahoma,1.4,,1.4,1.4,41.81666667,8.38,8.38,4.12,5.77,969.024,337.2,0.347978997,0.347978997
1972,Oregon,1.25`,,1.25,1.25,41.81666667,7.49,7.49,4.12,5.15,865.2,430.6,0.497688396,0.497688396
1972,Pennsylvania,1.6,,1.6,1.6,41.81666667,9.58,9.58,4.12,6.59,1107.456,374.2,0.337891528,0.337891528
1972,Puerto Rico,.65 - 1.60,,1.6,0.65,41.81666667,9.58,3.89,4.12,6.59,1107.456,,0,0
1972,Rhode Island,1.6,,1.6,1.6,41.81666667,9.58,9.58,4.12,6.59,1107.456,373.4,0.337169152,0.337169152
1972,South Carolina,...,,0,0,41.81666667,0,0,4.12,0.00,0,318.4,0,0
1972,South Dakota,1,,1,1,41.81666667,5.99,5.99,4.12,4.12,692.16,344.8,0.498150717,0.498150717
1972,Tennessee,...,,0,0,41.81666667,0,0,4.12,0.00,0,332.4,0,0
1972,Texas,1.4,,1.4,1.4,41.81666667,8.38,8.38,4.12,5.77,969.024,389.4,0.401847632,0.401847632
1972,U.S. Virgin Islands,NA,,NA,NA,41.81666667,NA,NA,4.12,#VALUE!,#VALUE!,,0,0
1972,Utah,1.20 - 1.35(b),(b),1.35,1.2,41.81666667,8.08,7.19,4.12,5.56,934.416,391.4,0.418871252,0.418871252
1972,Vermont,1.6,,1.6,1.6,41.81666667,9.58,9.58,4.12,6.59,1107.456,389.4,0.351616678,0.351616678
1972,Virginia,...,,0,0,41.81666667,0,0,4.12,0.00,0,456.2,0,0
1972,Washington,1.6,,1.6,1.6,41.81666667,9.58,9.58,4.12,6.59,1107.456,447.8,0.40435015,0.40435015
1972,West Virginia,1.2,,1.2,1.2,41.81666667,7.19,7.19,4.12,4.94,830.592,298.8,0.359743412,0.359743412
1972,Wisconsin,1.45 (b),(b),1.45,1.45,41.81666667,8.68,8.68,4.12,5.97,1003.632,439.8,0.438208427,0.438208427
1972,Wyoming,1.5,,1.5,1.5,41.81666667,8.98,8.98,4.12,6.18,1038.24,367,0.353482817,0.353482817
1973,Alabama,...,,0,0,44.4,0,0,3.88,0.00,0,297.1,0,0
1973,Alaska,2.1,,2.1,2.1,44.4,11.84,11.84,3.88,8.15,1368.864,726.6,0.530805106,0.530805106
1973,Arizona,18.72-26.40/wk(b),(b),0.66,0.468,44.4,3.72,2.64,3.88,2.56,430.2144,450.2,1.046454977,1.046454977
1973,Arkansas,1.2,,1.2,1.2,44.4,6.77,6.77,3.88,4.66,782.208,300.9,0.38468029,0.38468029
1973,California,1.65(b),(b),1.65,1.65,44.4,9.31,9.31,3.88,6.40,1075.536,506.8,0.471206915,0.471206915
1973,Colorado,1.00 - 1.25(b),(b),1.25,1,44.4,7.05,5.64,3.88,4.85,814.8,445.1,0.546269023,0.546269023
1973,Connecticut,1.85,,1.85,1.85,44.4,10.43,10.43,3.88,7.18,1205.904,496.1,0.411392615,0.411392615
1973,Delaware,1.6,,1.6,1.6,44.4,9.02,9.02,3.88,6.21,1042.944,444.9,0.426580909,0.426580909
1973,District of Columbia,1.60 - 2.25,,2.25,1.6,44.4,12.69,9.02,3.88,8.73,1466.64,452.8,0.308732886,0.308732886
1973,Federal (FLSA),$1.60 ,,1.6,1.6,44.4,9.02,9.02,3.88,6.21,1042.944,434.8,0.416896784,0.416896784
1973,Florida,...,,0,0,44.4,0,0,3.88,0.00,0,452.5,0,0
1973,Georgia,1.25,,1.25,1.25,44.4,7.05,7.05,3.88,4.85,814.8,356.4,0.437407953,0.437407953
1973,Guam,1.9,,1.9,1.9,44.4,10.72,10.72,3.88,7.37,1238.496,,0,0
1973,Hawaii,1.6,,1.6,1.6,44.4,9.02,9.02,3.88,6.21,1042.944,539.7,0.517477448,0.517477448
1973,Idaho,1.4,,1.4,1.4,44.4,7.9,7.9,3.88,5.43,912.576,376.7,0.412787538,0.412787538
1973,Illinois,1.4,,1.4,1.4,44.4,7.9,7.9,3.88,5.43,912.576,479.3,0.52521653,0.52521653
1973,Indiana,1.25,,1.25,1.25,44.4,7.05,7.05,3.88,4.85,814.8,411.7,0.505277369,0.505277369
1973,Iowa,...,,0,0,44.4,0,0,3.88,0.00,0,400.1,0,0
1973,Kansas,...,,0,0,44.4,0,0,3.88,0.00,0,382.3,0,0
1973,Kentucky,.65 - .75(b),(b),0.75,0.65,44.4,4.23,3.67,3.88,2.91,488.88,340.9,0.697308133,0.697308133
1973,Louisiana,...,,0,0,44.4,0,0,3.88,0.00,0,344.9,0,0
1973,Maine,1.40 - 1.80,,1.8,1.4,44.4,10.15,7.9,3.88,6.98,1173.312,370.6,0.315858016,0.315858016
1973,Maryland,1.6,,1.6,1.6,44.4,9.02,9.02,3.88,6.21,1042.944,499.7,0.479124478,0.479124478
1973,Massachusetts,1.75,,1.75,1.75,44.4,9.87,9.87,3.88,6.79,1140.72,465.8,0.408338593,0.408338593
1973,Michigan,1.6,,1.6,1.6,44.4,9.02,9.02,3.88,6.21,1042.944,457.9,0.439045625,0.439045625
1973,Minnesota,.75 - 1.60,,1.6,0.75,44.4,9.02,4.23,3.88,6.21,1042.944,454.4,0.43568974,0.43568974
1973,Mississippi,...,,0,0,44.4,0,0,3.88,0.00,0,281.8,0,0
1973,Missouri,...,,0,0,44.4,0,0,3.88,0.00,0,383.7,0,0
1973,Montana,1.6,,1.6,1.6,44.4,9.02,9.02,3.88,6.21,1042.944,358.2,0.343450847,0.343450847
1973,Nebraska,1,,1,1,44.4,5.64,5.64,3.88,3.88,651.84,382.1,0.586186794,0.586186794
1973,Nevada,1.6,,1.6,1.6,44.4,9.02,9.02,3.88,6.21,1042.944,563.6,0.540393348,0.540393348
1973,New Hampshire,1.6,,1.6,1.6,44.4,9.02,9.02,3.88,6.21,1042.944,415.1,0.398007947,0.398007947
1973,New Jersey,1.5,,1.5,1.5,44.4,8.46,8.46,3.88,5.82,977.76,499,0.510350188,0.510350188
1973,New Mexico,1.30 - 1.60,,1.6,1.3,44.4,9.02,7.33,3.88,6.21,1042.944,364.4,0.349395557,0.349395557
1973,New York,1.85,,1.85,1.85,44.4,10.43,10.43,3.88,7.18,1205.904,446.1,0.369929945,0.369929945
1973,North Carolina,1.45,,1.45,1.45,44.4,8.18,8.18,3.88,5.63,945.168,352.8,0.373266975,0.373266975
1973,North Dakota,1.00 - 1.45,,1.45,1,44.4,8.18,5.64,3.88,5.63,945.168,383.5,0.405747973,0.405747973
1973,Ohio,.75 - 1.25(b),(b),1.25,0.75,44.4,7.05,4.23,3.88,4.85,814.8,415.6,0.510063819,0.510063819
1973,Oklahoma,1.4,,1.4,1.4,44.4,7.9,7.9,3.88,5.43,912.576,348.3,0.381666842,0.381666842
1973,Oregon,1.25`,,1.25,1.25,44.4,7.05,7.05,3.88,4.85,814.8,440.4,0.540500736,0.540500736
1973,Pennsylvania,1.6,,1.6,1.6,44.4,9.02,9.02,3.88,6.21,1042.944,382.8,0.367037923,0.367037923
1973,Puerto Rico,.65 - 1.60,,1.6,0.65,44.4,9.02,3.67,3.88,6.21,1042.944,,0,0
1973,Rhode Island,1.6,,1.6,1.6,44.4,9.02,9.02,3.88,6.21,1042.944,381.6,0.365887334,0.365887334
1973,South Carolina,...,,0,0,44.4,0,0,3.88,0.00,0,329.6,0,0
1973,South Dakota,1,,1,1,44.4,5.64,5.64,3.88,3.88,651.84,348.2,0.534180167,0.534180167
1973,Tennessee,...,,0,0,44.4,0,0,3.88,0.00,0,341.1,0,0
1973,Texas,1.4,,1.4,1.4,44.4,7.9,7.9,3.88,5.43,912.576,401.6,0.440072936,0.440072936
1973,U.S. Virgin Islands,NA,,NA,NA,44.4,NA,NA,3.88,#VALUE!,#VALUE!,,0,0
1973,Utah,1.20 - 1.35(b),(b),1.35,1.2,44.4,7.61,6.77,3.88,5.24,879.984,400.6,0.45523555,0.45523555
1973,Vermont,1.6,,1.6,1.6,44.4,9.02,9.02,3.88,6.21,1042.944,396.1,0.379790286,0.379790286
1973,Virginia,...,,0,0,44.4,0,0,3.88,0.00,0,463.3,0,0
1973,Washington,1.6,,1.6,1.6,44.4,9.02,9.02,3.88,6.21,1042.944,454.7,0.435977387,0.435977387
1973,West Virginia,1.2,,1.2,1.2,44.4,6.77,6.77,3.88,4.66,782.208,309.7,0.395930494,0.395930494
1973,Wisconsin,1.45 (b),(b),1.45,1.45,44.4,8.18,8.18,3.88,5.63,945.168,442.7,0.46838234,0.46838234
1973,Wyoming,1.5,,1.5,1.5,44.4,8.46,8.46,3.88,5.82,977.76,383.5,0.39222304,0.39222304
1974,Alabama,...,,0,0,49.30833333,0,0,3.49,0.00,0,307.8,0,0
1974,Alaska,2.1,,2.1,2.1,49.30833333,10.66,10.66,3.49,7.33,1231.272,726.8,0.590283869,0.590283869
1974,Arizona,18.72-26.40/wk(b),(b),0.66,0.468,49.30833333,3.35,2.38,3.49,2.30,386.9712,460.6,1.190269457,1.190269457
1974,Arkansas,1.2,,1.2,1.2,49.30833333,6.09,6.09,3.49,4.19,703.584,310.2,0.440885523,0.440885523
1974,California,1.65(b),(b),1.65,1.65,49.30833333,8.38,8.38,3.49,5.76,967.428,514.4,0.531719156,0.531719156
1974,Colorado,1.00 - 1.25(b),(b),1.25,1,49.30833333,6.35,5.08,3.49,4.36,732.9,452.8,0.617819621,0.617819621
1974,Connecticut,1.85,,1.85,1.85,49.30833333,9.39,9.39,3.49,6.46,1084.692,498.8,0.459854042,0.459854042
1974,Delaware,1.6,,1.6,1.6,49.30833333,8.13,8.13,3.49,5.58,938.112,451.2,0.480966025,0.480966025
1974,District of Columbia,1.60 - 2.25,,2.25,1.6,49.30833333,11.43,8.13,3.49,7.85,1319.22,451.4,0.342171889,0.342171889
1974,Federal (FLSA),$1.60 ,,1.6,1.6,49.30833333,8.13,8.13,3.49,5.58,938.112,441.4,0.470519512,0.470519512
1974,Florida,...,,0,0,49.30833333,0,0,3.49,0.00,0,460,0,0
1974,Georgia,1.25,,1.25,1.25,49.30833333,6.35,6.35,3.49,4.36,732.9,365.2,0.498294447,0.498294447
1974,Guam,1.9,,1.9,1.9,49.30833333,9.65,9.65,3.49,6.63,1114.008,,0,0
1974,Hawaii,1.6,,1.6,1.6,49.30833333,8.13,8.13,3.49,5.58,938.112,550.6,0.586923523,0.586923523
1974,Idaho,1.4,,1.4,1.4,49.30833333,7.11,7.11,3.49,4.89,820.848,384.6,0.468539851,0.468539851
1974,Illinois,1.4,,1.4,1.4,49.30833333,7.11,7.11,3.49,4.89,820.848,480.4,0.585248426,0.585248426
1974,Indiana,1.25,,1.25,1.25,49.30833333,6.35,6.35,3.49,4.36,732.9,414.6,0.565697912,0.565697912
1974,Iowa,...,,0,0,49.30833333,0,0,3.49,0.00,0,406.8,0,0
1974,Kansas,...,,0,0,49.30833333,0,0,3.49,0.00,0,389.4,0,0
1974,Kentucky,.65 - .75(b),(b),0.75,0.65,49.30833333,3.81,3.3,3.49,2.62,439.74,348.2,0.791831537,0.791831537
1974,Louisiana,...,,0,0,49.30833333,0,0,3.49,0.00,0,356.2,0,0
1974,Maine,1.40 - 1.80,,1.8,1.4,49.30833333,9.14,7.11,3.49,6.28,1055.376,378.8,0.358924213,0.358924213
1974,Maryland,1.6,,1.6,1.6,49.30833333,8.13,8.13,3.49,5.58,938.112,503.6,0.536822895,0.536822895
1974,Massachusetts,1.75,,1.75,1.75,49.30833333,8.89,8.89,3.49,6.11,1026.06,471.4,0.459427324,0.459427324
1974,Michigan,1.6,,1.6,1.6,49.30833333,8.13,8.13,3.49,5.58,938.112,463.2,0.493757675,0.493757675
1974,Minnesota,.75 - 1.60,,1.6,0.75,49.30833333,8.13,3.81,3.49,5.58,938.112,456.2,0.486295879,0.486295879
1974,Mississippi,...,,0,0,49.30833333,0,0,3.49,0.00,0,292.4,0,0
1974,Missouri,...,,0,0,49.30833333,0,0,3.49,0.00,0,388.6,0,0
1974,Montana,1.6,,1.6,1.6,49.30833333,8.13,8.13,3.49,5.58,938.112,363.6,0.387586983,0.387586983
1974,Nebraska,1,,1,1,49.30833333,5.08,5.08,3.49,3.49,586.32,387.8,0.661413563,0.661413563
1974,Nevada,1.6,,1.6,1.6,49.30833333,8.13,8.13,3.49,5.58,938.112,570.8,0.608456133,0.608456133
1974,New Hampshire,1.6,,1.6,1.6,49.30833333,8.13,8.13,3.49,5.58,938.112,426.8,0.454956338,0.454956338
1974,New Jersey,1.5,,1.5,1.5,49.30833333,7.62,7.62,3.49,5.24,879.48,504,0.573065903,0.573065903
1974,New Mexico,1.30 - 1.60,,1.6,1.3,49.30833333,8.13,6.6,3.49,5.58,938.112,373.2,0.397820303,0.397820303
1974,New York,1.85,,1.85,1.85,49.30833333,9.39,9.39,3.49,6.46,1084.692,452.8,0.41744569,0.41744569
1974,North Carolina,1.45,,1.45,1.45,49.30833333,7.36,7.36,3.49,5.06,850.164,360.4,0.423918209,0.423918209
1974,North Dakota,1.00 - 1.45,,1.45,1,49.30833333,7.36,5.08,3.49,5.06,850.164,387,0.45520629,0.45520629
1974,Ohio,.75 - 1.25(b),(b),1.25,0.75,49.30833333,6.35,3.81,3.49,4.36,732.9,419.8,0.572793014,0.572793014
1974,Oklahoma,1.4,,1.4,1.4,49.30833333,7.11,7.11,3.49,4.89,820.848,359.4,0.437839892,0.437839892
1974,Oregon,1.25`,,1.25,1.25,49.30833333,6.35,6.35,3.49,4.36,732.9,450.2,0.61427207,0.61427207
1974,Pennsylvania,1.6,,1.6,1.6,49.30833333,8.13,8.13,3.49,5.58,938.112,391.4,0.417220971,0.417220971
1974,Puerto Rico,.65 - 1.60,,1.6,0.65,49.30833333,8.13,3.3,3.49,5.58,938.112,,0,0
1974,Rhode Island,1.6,,1.6,1.6,49.30833333,8.13,8.13,3.49,5.58,938.112,389.8,0.415515418,0.415515418
1974,South Carolina,...,,0,0,49.30833333,0,0,3.49,0.00,0,340.8,0,0
1974,South Dakota,1,,1,1,49.30833333,5.08,5.08,3.49,3.49,586.32,351.6,0.599672534,0.599672534
1974,Tennessee,...,,0,0,49.30833333,0,0,3.49,0.00,0,349.8,0,0
1974,Texas,1.4,,1.4,1.4,49.30833333,7.11,7.11,3.49,4.89,820.848,413.8,0.50411282,0.50411282
1974,U.S. Virgin Islands,NA,,NA,NA,49.30833333,NA,NA,3.49,#VALUE!,#VALUE!,,0,0
1974,Utah,1.20 - 1.35(b),(b),1.35,1.2,49.30833333,6.86,6.09,3.49,4.71,791.532,409.8,0.517730174,0.517730174
1974,Vermont,1.6,,1.6,1.6,49.30833333,8.13,8.13,3.49,5.58,938.112,402.8,0.429373039,0.429373039
1974,Virginia,...,,0,0,49.30833333,0,0,3.49,0.00,0,470.4,0,0
1974,Washington,1.6,,1.6,1.6,49.30833333,8.13,8.13,3.49,5.58,938.112,461.6,0.492052122,0.492052122
1974,West Virginia,1.2,,1.2,1.2,49.30833333,6.09,6.09,3.49,4.19,703.584,320.6,0.455666985,0.455666985
1974,Wisconsin,1.45 (b),(b),1.45,1.45,49.30833333,7.36,7.36,3.49,5.06,850.164,445.6,0.524134167,0.524134167
1974,Wyoming,1.5,,1.5,1.5,49.30833333,7.62,7.62,3.49,5.24,879.48,400,0.454814208,0.454814208
1975,Alabama,...,,0,0,53.81666667,0,0,3.2,0.00,0,318.5,0,0
1975,Alaska,2.1,,2.1,2.1,53.81666667,9.77,9.77,3.2,6.72,1128.96,727,0.643955499,0.643955499
1975,Arizona,18.72-26.40/wk(b),(b),0.66,0.468,53.81666667,3.07,2.18,3.2,2.11,354.816,471,1.327448593,1.327448593
1975,Arkansas,1.2,,1.2,1.2,53.81666667,5.58,5.58,3.2,3.84,645.12,319.5,0.495256696,0.495256696
1975,California,1.65(b),(b),1.65,1.65,53.81666667,7.68,7.68,3.2,5.28,887.04,522,0.588474026,0.588474026
1975,Colorado,1.00 - 1.25(b),(b),1.25,1,53.81666667,5.82,4.65,3.2,4.00,672,460.5,0.685267857,0.685267857
1975,Connecticut,1.85,,1.85,1.85,53.81666667,8.61,8.61,3.2,5.92,994.56,501.5,0.504243082,0.504243082
1975,Delaware,1.6,,1.6,1.6,53.81666667,7.44,7.44,3.2,5.12,860.16,457.5,0.53187779,0.53187779
1975,District of Columbia,1.60 - 2.25,,2.25,1.6,53.81666667,10.47,7.44,3.2,7.20,1209.6,450,0.37202381,0.37202381
1975,Federal (FLSA),$1.60 ,,1.6,1.6,53.81666667,7.44,7.44,3.2,5.12,860.16,448,0.520833333,0.520833333
1975,Florida,...,,0,0,53.81666667,0,0,3.2,0.00,0,467.5,0,0
1975,Georgia,1.25,,1.25,1.25,53.81666667,5.82,5.82,3.2,4.00,672,374,0.556547619,0.556547619
1975,Guam,1.9,,1.9,1.9,53.81666667,8.84,8.84,3.2,6.08,1021.44,,0,0
1975,Hawaii,1.6,,1.6,1.6,53.81666667,7.44,7.44,3.2,5.12,860.16,561.5,0.652785528,0.652785528
1975,Idaho,1.4,,1.4,1.4,53.81666667,6.51,6.51,3.2,4.48,752.64,392.5,0.521497662,0.521497662
1975,Illinois,1.4,,1.4,1.4,53.81666667,6.51,6.51,3.2,4.48,752.64,481.5,0.639748087,0.639748087
1975,Indiana,1.25,,1.25,1.25,53.81666667,5.82,5.82,3.2,4.00,672,417.5,0.621279762,0.621279762
1975,Iowa,...,,0,0,53.81666667,0,0,3.2,0.00,0,413.5,0,0
1975,Kansas,...,,0,0,53.81666667,0,0,3.2,0.00,0,396.5,0,0
1975,Kentucky,.65 - .75(b),(b),0.75,0.65,53.81666667,3.49,3.02,3.2,2.40,403.2,355.5,0.881696429,0.881696429
1975,Louisiana,...,,0,0,53.81666667,0,0,3.2,0.00,0,367.5,0,0
1975,Maine,1.40 - 1.80,,1.8,1.4,53.81666667,8.38,6.51,3.2,5.76,967.68,387,0.399925595,0.399925595
1975,Maryland,1.6,,1.6,1.6,53.81666667,7.44,7.44,3.2,5.12,860.16,507.5,0.59000651,0.59000651
1975,Massachusetts,1.75,,1.75,1.75,53.81666667,8.14,8.14,3.2,5.60,940.8,477,0.507015306,0.507015306
1975,Michigan,1.6,,1.6,1.6,53.81666667,7.44,7.44,3.2,5.12,860.16,468.5,0.544666109,0.544666109
1975,Minnesota,.75 - 1.60,,1.6,0.75,53.81666667,7.44,3.49,3.2,5.12,860.16,458,0.532459077,0.532459077
1975,Mississippi,...,,0,0,53.81666667,0,0,3.2,0.00,0,303,0,0
1975,Missouri,...,,0,0,53.81666667,0,0,3.2,0.00,0,393.5,0,0
1975,Montana,1.6,,1.6,1.6,53.81666667,7.44,7.44,3.2,5.12,860.16,369,0.428989955,0.428989955
1975,Nebraska,1,,1,1,53.81666667,4.65,4.65,3.2,3.20,537.6,393.5,0.731956845,0.731956845
1975,Nevada,1.6,,1.6,1.6,53.81666667,7.44,7.44,3.2,5.12,860.16,578,0.671968006,0.671968006
1975,New Hampshire,1.6,,1.6,1.6,53.81666667,7.44,7.44,3.2,5.12,860.16,438.5,0.509788876,0.509788876
1975,New Jersey,1.5,,1.5,1.5,53.81666667,6.98,6.98,3.2,4.80,806.4,509,0.631200397,0.631200397
1975,New Mexico,1.30 - 1.60,,1.6,1.3,53.81666667,7.44,6.05,3.2,5.12,860.16,382,0.444103423,0.444103423
1975,New York,1.85,,1.85,1.85,53.81666667,8.61,8.61,3.2,5.92,994.56,459.5,0.462013353,0.462013353
1975,North Carolina,1.45,,1.45,1.45,53.81666667,6.75,6.75,3.2,4.64,779.52,368,0.472085386,0.472085386
1975,North Dakota,1.00 - 1.45,,1.45,1,53.81666667,6.75,4.65,3.2,4.64,779.52,390.5,0.500949302,0.500949302
1975,Ohio,.75 - 1.25(b),(b),1.25,0.75,53.81666667,5.82,3.49,3.2,4.00,672,424,0.630952381,0.630952381
1975,Oklahoma,1.4,,1.4,1.4,53.81666667,6.51,6.51,3.2,4.48,752.64,370.5,0.492267219,0.492267219
1975,Oregon,1.25`,,1.25,1.25,53.81666667,5.82,5.82,3.2,4.00,672,460,0.68452381,0.68452381
1975,Pennsylvania,1.6,,1.6,1.6,53.81666667,7.44,7.44,3.2,5.12,860.16,400,0.465029762,0.465029762
1975,Puerto Rico,.65 - 1.60,,1.6,0.65,53.81666667,7.44,3.02,3.2,5.12,860.16,,0,0
1975,Rhode Island,1.6,,1.6,1.6,53.81666667,7.44,7.44,3.2,5.12,860.16,398,0.462704613,0.462704613
1975,South Carolina,...,,0,0,53.81666667,0,0,3.2,0.00,0,352,0,0
1975,South Dakota,1,,1,1,53.81666667,4.65,4.65,3.2,3.20,537.6,355,0.660342262,0.660342262
1975,Tennessee,...,,0,0,53.81666667,0,0,3.2,0.00,0,358.5,0,0
1975,Texas,1.4,,1.4,1.4,53.81666667,6.51,6.51,3.2,4.48,752.64,426,0.566007653,0.566007653
1975,U.S. Virgin Islands,NA,,NA,NA,53.81666667,NA,NA,3.2,#VALUE!,#VALUE!,,0,0
1975,Utah,1.20 - 1.35(b),(b),1.35,1.2,53.81666667,6.28,5.58,3.2,4.32,725.76,419,0.577325838,0.577325838
1975,Vermont,1.6,,1.6,1.6,53.81666667,7.44,7.44,3.2,5.12,860.16,409.5,0.476074219,0.476074219
1975,Virginia,...,,0,0,53.81666667,0,0,3.2,0.00,0,477.5,0,0
1975,Washington,1.6,,1.6,1.6,53.81666667,7.44,7.44,3.2,5.12,860.16,468.5,0.544666109,0.544666109
1975,West Virginia,1.2,,1.2,1.2,53.81666667,5.58,5.58,3.2,3.84,645.12,331.5,0.513857887,0.513857887
1975,Wisconsin,1.45 (b),(b),1.45,1.45,53.81666667,6.75,6.75,3.2,4.64,779.52,448.5,0.575354064,0.575354064
1975,Wyoming,1.5,,1.5,1.5,53.81666667,6.98,6.98,3.2,4.80,806.4,416.5,0.516493056,0.516493056
1976,Alabama,...,,0,0,56.90833333,0,0,3.03,0.00,0,329.2,0,0
1976,Alaska,2.8,,2.8,2.8,56.90833333,12.32,12.32,3.03,8.48,1425.312,727.2,0.510204082,0.510204082
1976,Arizona,æ...,,0,0,56.90833333,0,0,3.03,0.00,0,481.4,0,0
1976,Arkansas,1.9,,1.9,1.9,56.90833333,8.36,8.36,3.03,5.76,967.176,328.8,0.339958808,0.339958808
1976,California,2,,2,2,56.90833333,8.8,8.8,3.03,6.06,1018.08,529.6,0.520194877,0.520194877
1976,Colorado,1.00 - 1.25(b),(b),1.25,1,56.90833333,5.5,4.4,3.03,3.79,636.3,468.2,0.735816439,0.735816439
1976,Connecticut,2.21 & 2.31,,2.31,2.21,56.90833333,10.16,9.72,3.03,7.00,1175.8824,504.2,0.428784375,0.428784375
1976,Delaware,2,,2,2,56.90833333,8.8,8.8,3.03,6.06,1018.08,463.8,0.455563413,0.455563413
1976,District of Columbia,2.25 - 2.75,,2.75,2.25,56.90833333,12.1,9.9,3.03,8.33,1399.86,448.6,0.320460617,0.320460617
1976,Federal (FLSA),$2.20 & $2.30,,2.3,2.2,56.90833333,10.12,9.68,3.03,6.97,1170.792,454.6,0.38828417,0.38828417
1976,Florida,...,,0,0,56.90833333,0,0,3.03,0.00,0,475,0,0
1976,Georgia,1.25,,1.25,1.25,56.90833333,5.5,5.5,3.03,3.79,636.3,382.8,0.601603017,0.601603017
1976,Guam,2.3,,2.3,2.3,56.90833333,10.12,10.12,3.03,6.97,1170.792,,0,0
1976,Hawaii,2.4,,2.4,2.4,56.90833333,10.56,10.56,3.03,7.27,1221.696,572.4,0.468528996,0.468528996
1976,Idaho,1.6,,1.6,1.6,56.90833333,7.04,7.04,3.03,4.85,814.464,400.4,0.491611661,0.491611661
1976,Illinois,2.1,,2.1,2.1,56.90833333,9.24,9.24,3.03,6.36,1068.984,482.6,0.45145671,0.45145671
1976,Indiana,1.25,,1.25,1.25,56.90833333,5.5,5.5,3.03,3.79,636.3,420.4,0.660694641,0.660694641
1976,Iowa,...,,0,0,56.90833333,0,0,3.03,0.00,0,420.2,0,0
1976,Kansas,...,,0,0,56.90833333,0,0,3.03,0.00,0,403.6,0,0
1976,Kentucky,1.6,,1.6,1.6,56.90833333,7.04,7.04,3.03,4.85,814.464,362.8,0.44544633,0.44544633
1976,Louisiana,...,,0,0,56.90833333,0,0,3.03,0.00,0,378.8,0,0
1976,Maine,2.3,,2.3,2.3,56.90833333,10.12,10.12,3.03,6.97,1170.792,395.2,0.337549283,0.337549283
1976,Maryland,2.20 & 2.30,,2.3,2.2,56.90833333,10.12,9.68,3.03,6.97,1170.792,511.4,0.436798338,0.436798338
1976,Massachusetts,2.1,,2.1,2.1,56.90833333,9.24,9.24,3.03,6.36,1068.984,482.6,0.45145671,0.45145671
1976,Michigan,2.2,,2.2,2.2,56.90833333,9.68,9.68,3.03,6.67,1119.888,473.8,0.423078022,0.423078022
1976,Minnesota,1.8,,1.8,1.8,56.90833333,7.92,7.92,3.03,5.45,916.272,459.8,0.501816055,0.501816055
1976,Mississippi,...,,0,0,56.90833333,0,0,3.03,0.00,0,313.6,0,0
1976,Missouri,...,,0,0,56.90833333,0,0,3.03,0.00,0,398.4,0,0
